@relation whatever

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute label numeric


@data
0.0320168524 , 0.8373264107 , 0.8896136628 , 0.0954896049 , 0.8064224678 , 0.5307824444 , 0.1472787457 , 0.8476158404 , 0.6699836664 , 0.9345439211 , 0.4497112626 
0.4751455178 , 0.2087936965 , 0.9925174513 , 0.9710849547 , 0.2532460545 , 0.9502566718 , 0.6371717616 , 0.1180116143 , 0.3612044496 , 0.6052297717 , 0.4081262583 
0.3413678138 , 0.3994110292 , 0.8411569111 , 0.1170681976 , 0.076776661 , 0.2408281551 , 0.1595410462 , 0.4237330817 , 0.4078053432 , 0.4586829436 , 0.1642902233 
0.7427084395 , 0.4398221956 , 0.2960093543 , 0.6323221023 , 0.5353118004 , 0.1024318226 , 0.1631045467 , 0.6825905466 , 0.9500476629 , 0.8330882131 , 0.3618722651 
0.6171344677 , 0.4251931808 , 0.0418819101 , 0.609651919 , 0.3962781359 , 0.2951279646 , 0.5599085907 , 0.0334498975 , 0.4131395789 , 0.9211130403 , 0.2512960696 
0.6386796692 , 0.7545073931 , 0.3205240699 , 0.4798365803 , 0.8715755907 , 0.3973007309 , 0.7206647359 , 0.0311166369 , 0.8210338126 , 0.128470079 , 0.343859082 
0.4897995805 , 0.5637422521 , 0.5682922751 , 0.7858089353 , 0.1960643549 , 0.1036040755 , 0.8882407579 , 0.3591689016 , 0.7861946221 , 0.8382884208 , 0.3786139188 
0.1922571152 , 0.4033290897 , 0.2634816021 , 0.2341390252 , 0.0129810087 , 0.659759738 , 0.5292669898 , 0.5728895995 , 0.6932096356 , 0.9424065691 , 0.2736327989 
0.4940026402 , 0.3318893053 , 0.6969139623 , 0.8145267102 , 0.8117258856 , 0.5684895529 , 0.2118274411 , 0.5323906215 , 0.5996061903 , 0.0328612537 , 0.3174329321 
0.660860701 , 0.0894057709 , 0.5966035058 , 0.2291529761 , 0.8752147062 , 0.7926678606 , 0.3327570516 , 0.763455464 , 0.1518367627 , 0.1189516741 , 0.2978295611 
0.6017438853 , 0.3440938778 , 0.5222807638 , 0.8652254874 , 0.578232903 , 0.535261773 , 0.5249852254 , 0.1074998928 , 0.1081513725 , 0.218194861 , 0.2469218527 
0.049906462 , 0.6021540128 , 0.5500841662 , 0.7468204242 , 0.416680723 , 0.3618100523 , 0.3153099776 , 0.6285081641 , 0.8942006738 , 0.914916168 , 0.3661052119 
0.6613694178 , 0.5550613748 , 0.0043219388 , 0.257972924 , 0.7842143509 , 0.8795366455 , 0.0506407847 , 0.1169714029 , 0.6429921095 , 0.2024775473 , 0.2671331012 
0.235923077 , 0.2447359948 , 0.5465714252 , 0.7582038408 , 0.1099614822 , 0.1248043282 , 0.2934656139 , 0.6349467076 , 0.2323042215 , 0.4016169868 , 0.1721377284 
0.8531415691 , 0.2822106835 , 0.0037709996 , 0.4032257353 , 0.0290311081 , 0.420451723 , 0.7650357876 , 0.3443410858 , 0.0489598871 , 0.6592364619 , 0.22885614 
0.2592572537 , 0.7103293054 , 0.2142978366 , 0.2635791926 , 0.9683022294 , 0.998512188 , 0.1431158381 , 0.0189430141 , 0.1154835909 , 0.786107948 , 0.3273958543 
0.2214205619 , 0.3514066678 , 0.0308439429 , 0.7679919871 , 0.1096105087 , 0.1408054256 , 0.8927963157 , 0.403076123 , 0.7757521332 , 0.1251005372 , 0.2372114523 
0.8046931098 , 0.6288937023 , 0.4073112207 , 0.8084641094 , 0.0321194381 , 0.4363423288 , 0.2289158325 , 0.7971552256 , 0.7806834145 , 0.2778757201 , 0.3428521644 
0.4563916875 , 0.0399406683 , 0.9882050254 , 0.6706895246 , 0.3035198613 , 0.9565072549 , 0.6692017126 , 0.4466356994 , 0.9754502689 , 0.7846853035 , 0.4857841308 
0.2327436474 , 0.1968708308 , 0.1360919713 , 0.2635875908 , 0.9648628184 , 0.24570248 , 0.4043930164 , 0.8576591341 , 0.6487786029 , 0.1801451496 , 0.2524735992 
0.9827596713 , 0.4534717128 , 0.8090388523 , 0.3900708919 , 0.2619358227 , 0.8411582904 , 0.8264132212 , 0.4908516551 , 0.638313516 , 0.6070966357 , 0.4454214605 
0.7687273752 , 0.094705204 , 0.6470373045 , 0.7569324006 , 0.7653947286 , 0.9505571658 , 0.7134396555 , 0.4345964412 , 0.3971928651 , 0.6888899249 , 0.4411104511 
0.2192817447 , 0.629936513 , 0.8857607557 , 0.355373716 , 0.8935241038 , 0.8506235741 , 0.6010761959 , 0.2979171202 , 0.7082827082 , 0.2498547994 , 0.3891851897 
0.4780622697 , 0.6910423795 , 0.7033265121 , 0.2871011221 , 0.0811132719 , 0.9652623348 , 0.1282594125 , 0.9075264931 , 0.4561139904 , 0.766572929 , 0.3857217919 
0.5146231288 , 0.2248413656 , 0.861278133 , 0.1616604333 , 0.9817737667 , 0.6266728616 , 0.1122175991 , 0.6952134222 , 0.0612693029 , 0.5094104647 , 0.3199090768 
0.3841033471 , 0.2805510475 , 0.1393469777 , 0.2698641033 , 0.6359247635 , 0.0328710815 , 0.1204876774 , 0.2370009595 , 0.3307882017 , 0.8287703861 , 0.1590937221 
0.4868557588 , 0.8088504714 , 0.5198127655 , 0.1901822714 , 0.0959515939 , 0.6009260374 , 0.1554446062 , 0.2242110064 , 0.5084525305 , 0.6115585966 , 0.2274922527 
0.9907839354 , 0.0230756598 , 0.8363999627 , 0.8520620684 , 0.184736093 , 0.8181737293 , 0.47873493 , 0.2969536926 , 0.5133871515 , 0.5400042329 , 0.3983835202 
0.8063641572 , 0.8974904991 , 0.8205552804 , 0.9457111349 , 0.1673546024 , 0.4564800439 , 0.9785822164 , 0.2878422798 , 0.6934810039 , 0.3093704181 , 0.4876876753 
0.1166126658 , 0.1803367627 , 0.1182208895 , 0.6364254318 , 0.3705190341 , 0.2141724834 , 0.2373514692 , 0.5259636408 , 0.4383834903 , 0.7458040002 , 0.1729664741 
0.1375222374 , 0.4291674257 , 0.7688796599 , 0.9739222 , 0.2812294946 , 0.953615753 , 0.7920959294 , 0.7599644247 , 0.2505694455 , 0.3054830814 , 0.4092337309 
0.299968658 , 0.0569336028 , 0.2029735805 , 0.1205239384 , 0.0026447377 , 0.3703281828 , 0.5770039828 , 0.9812269541 , 0.6581704626 , 0.2704849867 , 0.20881873 
0.2905973722 , 0.7747831289 , 0.4508217494 , 0.4088182622 , 0.4112085607 , 0.821340784 , 0.6229907456 , 0.6485600299 , 0.3473044247 , 0.0613742359 , 0.2831936256 
0.3943640301 , 0.4848266621 , 0.4905416621 , 0.16324369 , 0.4587488626 , 0.7717711567 , 0.1168594435 , 0.250844792 , 0.5317355813 , 0.367428889 , 0.1958266699 
0.5563278734 , 0.8317042394 , 0.4243624923 , 0.7593014538 , 0.9522281783 , 0.42700723 , 0.1296296366 , 0.5292321611 , 0.4082341846 , 0.7878000997 , 0.3931103215 
0.7997171478 , 0.6988315568 , 0.5625832286 , 0.2505388972 , 0.107649819 , 0.9737917893 , 0.0718796812 , 0.730640565 , 0.6223518192 , 0.4191841059 , 0.3569081047 
0.7920148009 , 0.0167158497 , 0.9040107685 , 0.282556463 , 0.1799595398 , 0.3627596311 , 0.0543276197 , 0.2968189833 , 0.6136044231 , 0.5860632015 , 0.2499653938 
0.6642478728 , 0.169932297 , 0.4177674409 , 0.0886103651 , 0.9292337508 , 0.3699956192 , 0.5156175951 , 0.0588633879 , 0.8992277803 , 0.9238517797 , 0.358429489 
0.8466634876 , 0.6989449281 , 0.622683337 , 0.4092467162 , 0.9494838258 , 0.730333156 , 0.3830385054 , 0.021363507 , 0.460973721 , 0.0053903246 , 0.3555187264 
0.4405476134 , 0.2529885224 , 0.0221061744 , 0.3445583819 , 0.5355449854 , 0.2020657146 , 0.7073180131 , 0.5898726056 , 0.4988846979 , 0.3209224362 , 0.1905059152 
0.1759358072 , 0.1631325707 , 0.4908547332 , 0.5937032481 , 0.2517429357 , 0.4200884844 , 0.9636988677 , 0.7673605313 , 0.4789518723 , 0.862926648 , 0.3382431389 
0.6912123109 , 0.3256153599 , 0.5618715766 , 0.3138956479 , 0.7348620761 , 0.5113554024 , 0.0442288043 , 0.1179005816 , 0.5327189094 , 0.5052025253 , 0.2354412349 
0.1232909062 , 0.9732665229 , 0.7581910477 , 0.145397081 , 0.3178249048 , 0.2937360336 , 0.3474627957 , 0.0251429179 , 0.8836086392 , 0.8463474936 , 0.3364166744 
0.3460653545 , 0.0595444464 , 0.0094800647 , 0.8369200877 , 0.6532476945 , 0.2612230005 , 0.2570085721 , 0.6169465622 , 0.0285835317 , 0.7359604444 , 0.2307933143 
0.4798732107 , 0.7197958431 , 0.0615758044 , 0.0417447872 , 0.033691491 , 0.7964378805 , 0.5531001897 , 0.0779202953 , 0.9143384621 , 0.0858190991 , 0.2544738108 
0.5831228211 , 0.0376293687 , 0.0590856224 , 0.3413138688 , 0.1830264498 , 0.3769105272 , 0.6350499024 , 0.5304892454 , 0.4020534456 , 0.5186585416 , 0.1752355562 
0.376836739 , 0.7481188001 , 0.578202988 , 0.3863168037 , 0.5850388878 , 0.231450683 , 0.6475398047 , 0.8420474604 , 0.8483972452 , 0.6761233364 , 0.388635933 
0.5780079048 , 0.3282704558 , 0.3959191795 , 0.6395837096 , 0.3700152431 , 0.429610671 , 0.4360215901 , 0.9231154327 , 0.5075309663 , 0.3503600527 , 0.2751747335 
0.0089345323 , 0.0906537874 , 0.3879894214 , 0.0680201547 , 0.4319676566 , 0.5710158711 , 0.444930682 , 0.067017559 , 0.1015051166 , 0.8469841275 , 0.1606255715 
0.585676101 , 0.4783418556 , 0.5951029276 , 0.1638790891 , 0.8646586598 , 0.1801418159 , 0.395329772 , 0.5121984645 , 0.0221892763 , 0.2437270177 , 0.2211445067 
0.1883218009 , 0.6001971811 , 0.5719974735 , 0.5842409809 , 0.2397808908 , 0.942012717 , 0.0138516519 , 0.6758024814 , 0.8651281497 , 0.5213826182 , 0.3486290637 
0.026162534 , 0.874062682 , 0.6120364061 , 0.4141519554 , 0.9420828368 , 0.0440040627 , 0.9851678265 , 0.3870135192 , 0.1110216216 , 0.0866729431 , 0.3340409994 
0.2339976467 , 0.6966977227 , 0.5650147987 , 0.8291005748 , 0.8605768122 , 0.4296734584 , 0.0092423907 , 0.2559065842 , 0.9418719229 , 0.031431667 , 0.3425688102 
0.4996336019 , 0.1301937243 , 0.6316288481 , 0.0716310758 , 0.7144347052 , 0.8714097394 , 0.0136437928 , 0.7282863571 , 0.5472122207 , 0.8787719426 , 0.3542710549 
0.2496689754 , 0.5733747547 , 0.7528346251 , 0.8617053814 , 0.9875267101 , 0.6949174618 , 0.9057094441 , 0.9726945367 , 0.081930981 , 0.0167310662 , 0.4931945499 
0.0593674798 , 0.3159286282 , 0.7134287888 , 0.6243822784 , 0.145029203 , 0.574005601 , 0.0540557373 , 0.1542715938 , 0.8299121857 , 0.9959276603 , 0.306003305 
0.1857032608 , 0.3295457875 , 0.1261213846 , 0.817332109 , 0.4011768633 , 0.8405560898 , 0.6887418483 , 0.4148206562 , 0.5688424469 , 0.2359540691 , 0.2720199485 
0.2935925992 , 0.8185114227 , 0.8093288238 , 0.0464272243 , 0.6802168041 , 0.796855534 , 0.7413446861 , 0.5859262487 , 0.7695500706 , 0.8232756676 , 0.4673891487 
0.6026573149 , 0.8289175504 , 0.1392042958 , 0.3160861037 , 0.4532998293 , 0.2842334989 , 0.8900917051 , 0.5073555666 , 0.4385050926 , 0.7200038908 , 0.3216223056 
0.5032832269 , 0.6242083535 , 0.0495496783 , 0.6294046119 , 0.4415404624 , 0.4507265422 , 0.4699607017 , 0.1302823112 , 0.8655471983 , 0.038803149 , 0.2428161985 
0.3662363803 , 0.1591397976 , 0.8573145717 , 0.1755652046 , 0.2055670219 , 0.5375313759 , 0.9724207385 , 0.9469117085 , 0.1234576246 , 0.7419708096 , 0.3664470102 
0.7701873761 , 0.7261149394 , 0.57088836 , 0.9093916719 , 0.0422010436 , 0.0241881893 , 0.1936251707 , 0.9322927487 , 0.5315437559 , 0.6321302634 , 0.3864492139 
0.6522966395 , 0.0348269832 , 0.2563386168 , 0.7018463179 , 0.6642315951 , 0.6978790793 , 0.15257286 , 0.1341922968 , 0.8281613905 , 0.0181200588 , 0.2640706062 
0.1729954458 , 0.1943977713 , 0.1772598564 , 0.0303100175 , 0.3699629758 , 0.3828268787 , 0.5678413939 , 0.3423837144 , 0.3297385871 , 0.6912990185 , 0.1409779019 
0.084354524 , 0.0999259632 , 0.4174139583 , 0.6552428845 , 0.0093176351 , 0.4596150019 , 0.6794310738 , 0.2029428058 , 0.3919077506 , 0.2109748302 , 0.1532925733 
0.8350730692 , 0.0442043901 , 0.2458018134 , 0.091411686 , 0.746050708 , 0.9100334086 , 0.7892907653 , 0.8986235685 , 0.0442257053 , 0.6174521563 , 0.3966535459 
0.9167436273 , 0.2172211516 , 0.8118499275 , 0.0940034837 , 0.2475311691 , 0.1818129034 , 0.4768303623 , 0.815372563 , 0.5241966178 , 0.8065689495 , 0.3467403653 
0.5066715819 , 0.6085511423 , 0.9064949127 , 0.9240855402 , 0.2637940268 , 0.9158125478 , 0.3837005422 , 0.9432251006 , 0.1187553536 , 0.7756082928 , 0.4863588363 
0.1541999308 , 0.9538284228 , 0.8198126829 , 0.4000017443 , 0.0452401089 , 0.5658633909 , 0.3100351528 , 0.8345308746 , 0.4644869594 , 0.3542608586 , 0.3221721022 
0.4519830309 , 0.3812305867 , 0.5714820102 , 0.2638329584 , 0.4752340708 , 0.8190131793 , 0.4456458618 , 0.9520644331 , 0.6343857427 , 0.9698424796 , 0.4090521573 
0.7586333831 , 0.1410573246 , 0.5783936218 , 0.6651282958 , 0.0651428648 , 0.8421876486 , 0.580940844 , 0.448843407 , 0.7854127497 , 0.6996961976 , 0.3731280863 
0.2244516998 , 0.9396126806 , 0.6535246209 , 0.0442643827 , 0.3396144253 , 0.6987647298 , 0.6101277736 , 0.6496495781 , 0.5332956044 , 0.0746147335 , 0.3050186461 
0.0039104368 , 0.9852786353 , 0.4558453201 , 0.5753924469 , 0.2491115937 , 0.9310793909 , 0.3944056267 , 0.6947574555 , 0.8831438245 , 0.0287913694 , 0.3857641801 
0.6645999355 , 0.6417772076 , 0.169848694 , 0.2429935574 , 0.3069055034 , 0.2349915588 , 0.0851812065 , 0.8878463474 , 0.6838349658 , 0.8705939562 , 0.3111968599 
0.5875425455 , 0.9082866656 , 0.8102066368 , 0.2410671664 , 0.9525510482 , 0.1498210621 , 0.9398318962 , 0.5626788219 , 0.7994706407 , 0.4731275011 , 0.487743332 
0.6372935553 , 0.8033810775 , 0.4584061364 , 0.0931388759 , 0.3787735249 , 0.7075177305 , 0.0242182668 , 0.7731791516 , 0.402275186 , 0.9073620914 , 0.3497949805 
0.801970521 , 0.0668751216 , 0.549139299 , 0.971819215 , 0.3098686794 , 0.8560448028 , 0.2068107738 , 0.3950498858 , 0.7438911502 , 0.8906457396 , 0.4267905843 
0.2656438421 , 0.3314336957 , 0.7989324052 , 0.0758504788 , 0.5725008622 , 0.7514834534 , 0.2256715414 , 0.5123327589 , 0.3141622753 , 0.0251421821 , 0.2129688412 
0.98546026 , 0.9514558311 , 0.8285232596 , 0.4438663963 , 0.044594707 , 0.2072967845 , 0.1513841269 , 0.0688129738 , 0.9804759361 , 0.5536593134 , 0.4100353012 
0.9761750656 , 0.7824464571 , 0.6205344349 , 0.5253143646 , 0.7542656721 , 0.9304031143 , 0.3813591674 , 0.9610764459 , 0.3254530001 , 0.1252503181 , 0.4851435089 
0.8517221855 , 0.5910968422 , 0.4566840138 , 0.6506545907 , 0.6669473215 , 0.0291848765 , 0.4021380441 , 0.8926188629 , 0.5415176353 , 0.7163003199 , 0.3917219268 
0.917761045 , 0.5269778953 , 0.6677561509 , 0.7462843047 , 0.9708442916 , 0.7123508579 , 0.9535810896 , 0.1222284189 , 0.7811638317 , 0.9340570257 , 0.5979748102 
0.6758877323 , 0.7573388973 , 0.7165034832 , 0.2964221672 , 0.2826532624 , 0.4707691553 , 0.226825282 , 0.6640124298 , 0.4318456016 , 0.5522782821 , 0.2917010379 
0.7892627479 , 0.2835677871 , 0.1433751248 , 0.2459467622 , 0.9342223783 , 0.8103224463 , 0.2751316386 , 0.3363604224 , 0.7029413092 , 0.816649274 , 0.3663664804 
0.0526607423 , 0.6207023542 , 0.3436271693 , 0.7204168933 , 0.3669866589 , 0.3144714609 , 0.4327677512 , 0.3205677485 , 0.4366998798 , 0.2139315833 , 0.1785221321 
0.2546247747 , 0.1125876121 , 0.9712704807 , 0.9711282579 , 0.4090097798 , 0.253923743 , 0.4418974132 , 0.6358350618 , 0.9179361733 , 0.8737430149 , 0.4401325677 
0.1881133439 , 0.7071989211 , 0.1573108025 , 0.3314884687 , 0.9531456833 , 0.0915331808 , 0.141810915 , 0.2282773219 , 0.4278936032 , 0.8447522242 , 0.2555933382 
0.0449265959 , 0.480554346 , 0.4654545784 , 0.3885537651 , 0.2009712392 , 0.8324412378 , 0.7030252265 , 0.6337389909 , 0.1530089863 , 0.1397251063 , 0.2272725158 
0.8476705742 , 0.4076337609 , 0.2523127189 , 0.8189410549 , 0.3787620189 , 0.6613224987 , 0.0728647984 , 0.8206594326 , 0.2971575605 , 0.9908009716 , 0.3948625323 
0.6944024474 , 0.4852709044 , 0.6979998928 , 0.8517132499 , 0.8167593735 , 0.6511455765 , 0.9432464307 , 0.9585702885 , 0.8794228984 , 0.3711400344 , 0.5741088742 
0.8033225131 , 0.9243494947 , 0.8516943804 , 0.2687770915 , 0.3129032599 , 0.0526656196 , 0.1012183293 , 0.0159284864 , 0.6864046105 , 0.254227316 , 0.2944337293 
0.1556535931 , 0.5340751847 , 0.661861077 , 0.407966312 , 0.3530162401 , 0.0406230963 , 0.0692888107 , 0.4258810384 , 0.8612825288 , 0.3664463712 , 0.2102497778 
0.4166820101 , 0.5556849763 , 0.8517172756 , 0.1146819028 , 0.4073982267 , 0.6684766491 , 0.7658274793 , 0.3506446574 , 0.6270469381 , 0.6452503782 , 0.3352797609 
0.7217846918 , 0.4303694512 , 0.5695998729 , 0.5734790722 , 0.6991465427 , 0.8825031328 , 0.6261446923 , 0.8003648724 , 0.8984316196 , 0.3125493028 , 0.4564638481 
0.0545921884 , 0.0540852128 , 0.846624488 , 0.7164532654 , 0.4620515248 , 0.1996407281 , 0.7570763617 , 0.5313403355 , 0.6255217665 , 0.6183588905 , 0.3118464222 
0.8977867067 , 0.0422037765 , 0.1740438673 , 0.7495039823 , 0.1568856793 , 0.5814420939 , 0.4179806318 , 0.9227131591 , 0.9320867513 , 0.0450275699 , 0.3659458218 
0.5679635373 , 0.6538714436 , 0.475397021 , 0.1375634102 , 0.2273505158 , 0.1745435637 , 0.020066543 , 0.8534952081 , 0.9749084362 , 0.9184981626 , 0.3600152247 
0.1660445114 , 0.0295006246 , 0.9725833754 , 0.0126689994 , 0.7459538905 , 0.4346349002 , 0.2123097274 , 0.5030302522 , 0.9659752357 , 0.8378314939 , 0.3653059319 
0.1213891432 , 0.8637619424 , 0.8800352705 , 0.2954330104 , 0.6132659251 , 0.0369209498 , 0.8768751044 , 0.0312465569 , 0.9596341089 , 0.8089618557 , 0.4345224213 
0.0762741268 , 0.5275976462 , 0.4628332993 , 0.5516711478 , 0.6651610564 , 0.6901838155 , 0.7262147116 , 0.6852275999 , 0.5436790236 , 0.7011231482 , 0.3505610888 
0.6037257626 , 0.709723535 , 0.7306237728 , 0.5763091384 , 0.7223925344 , 0.4765776633 , 0.0109440386 , 0.9347022618 , 0.979607916 , 0.9769192748 , 0.5270903885 
0.7725337557 , 0.1009970591 , 0.8406812171 , 0.6525690262 , 0.3964300696 , 0.4539471422 , 0.6894899765 , 0.273305174 , 0.4851936991 , 0.6491240854 , 0.330969201 
0.0822670297 , 0.5614678259 , 0.1767217321 , 0.5451003294 , 0.1131389737 , 0.8418827886 , 0.235284145 , 0.8393536857 , 0.5271103885 , 0.7789631686 , 0.3016448199 
0.5404768339 , 0.1308361515 , 0.4886867041 , 0.2711006068 , 0.70714529 , 0.2110792384 , 0.7476782706 , 0.7180893286 , 0.1457815007 , 0.7272861865 , 0.279102497 
0.6950086034 , 0.9183152565 , 0.8282832457 , 0.535689821 , 0.5708842832 , 0.2247133153 , 0.9896369632 , 0.2603742597 , 0.4980184892 , 0.4748306628 , 0.4196424175 
0.9094983451 , 0.5802855189 , 0.0362984887 , 0.0862200772 , 0.1253858483 , 0.1494374629 , 0.9281028663 , 0.3606699933 , 0.9887911486 , 0.4552132548 , 0.3387107989 
0.1396331624 , 0.5292679826 , 0.5860494063 , 0.6283198665 , 0.8003685893 , 0.2931946963 , 0.8393991049 , 0.5480468599 , 0.0112840254 , 0.9851806057 , 0.3740069161 
0.2753330464 , 0.7062926288 , 0.9034958626 , 0.1036162921 , 0.2419824498 , 0.4743801458 , 0.3283296074 , 0.2316194135 , 0.7347544055 , 0.8263480966 , 0.3069453799 
0.7064500763 , 0.6442527506 , 0.406633616 , 0.742748565 , 0.7304728283 , 0.5320194643 , 0.892186028 , 0.6585756945 , 0.8926894581 , 0.8809771766 , 0.5250528017 
0.1137889493 , 0.0323226205 , 0.4102451592 , 0.6998383561 , 0.660642487 , 0.210613749 , 0.9930330524 , 0.5000415919 , 0.7586606089 , 0.0043170778 , 0.2964614933 
0.4852221981 , 0.0339936558 , 0.7106097071 , 0.3887180607 , 0.1376099479 , 0.9525921568 , 0.8630982065 , 0.4659395558 , 0.1842115703 , 0.5978526119 , 0.3172432183 
0.2922876524 , 0.8906616466 , 0.2421053625 , 0.6989212683 , 0.6334102121 , 0.9725781907 , 0.2309407331 , 0.5255962401 , 0.6311538853 , 0.1236301912 , 0.3516157701 
0.4065734171 , 0.7449428351 , 0.1559528117 , 0.8168185763 , 0.4447811912 , 0.8165952987 , 0.0274323253 , 0.4378142436 , 0.3166368906 , 0.7860929347 , 0.3187048694 
0.4421313219 , 0.8018590887 , 0.8200865905 , 0.1527410289 , 0.1905771494 , 0.9576965384 , 0.1053331858 , 0.0536753559 , 0.4236360942 , 0.2895447565 , 0.2765112081 
0.6515279678 , 0.715923747 , 0.1802064031 , 0.8936333307 , 0.4148450154 , 0.8136166153 , 0.8662115214 , 0.6457857485 , 0.3392128558 , 0.4973654072 , 0.4131958108 
0.7694159397 , 0.7457862729 , 0.2423082422 , 0.9253687514 , 0.5626048492 , 0.6870894334 , 0.7419640501 , 0.590037175 , 0.124903677 , 0.0586009412 , 0.3769524288 
0.3761301097 , 0.5670349989 , 0.8604600299 , 0.1962167001 , 0.7197760278 , 0.0510371798 , 0.1539132386 , 0.8251092141 , 0.1047125356 , 0.5775493332 , 0.2811599777 
0.1146539706 , 0.7562405039 , 0.2934730803 , 0.2948603737 , 0.6498738346 , 0.7083180957 , 0.1084769894 , 0.516085356 , 0.3541038446 , 0.4476898452 , 0.2286091929 
0.0134507632 , 0.1235197843 , 0.1934761181 , 0.2557590054 , 0.0488885362 , 0.7560809674 , 0.9428484389 , 0.7908525863 , 0.3461181424 , 0.0677521164 , 0.2331131365 
0.8494535275 , 0.722248252 , 0.6347871153 , 0.7099135579 , 0.9184649521 , 0.3545631436 , 0.7609507376 , 0.0723781912 , 0.1796723576 , 0.8656632733 , 0.4485378352 
0.6499275244 , 0.2943263282 , 0.6219037771 , 0.9434006047 , 0.5891867019 , 0.2717776117 , 0.6517187003 , 0.6976636914 , 0.7878629682 , 0.0058225449 , 0.3739040672 
