f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.8037489783,0.3945842101,0.4836891731,0.8225747454,0.6652770797,0.1512304656,0.2574804267,0.7753593605,0.925996054,0.4815460914,0.8830715814
0.7035788395,0.1966376919,0.5978300287,0.6619352577,0.3232266312,0.3131464194,0.8388290294,0.0863713999,0.6826361865,0.1235900773,0.0632905443
0.6918068742,0.7637128374,0.6904488555,0.0122319753,0.0338925119,0.9163862788,0.7597008422,0.0831707884,0.0330205471,0.5634498205,0.477754999
0.5167097203,0.3860245664,0.1430320786,0.6679401859,0.6435049931,0.9183914391,0.5939362398,0.1250510844,0.801463021,0.2975150794,0.3216887764
0.3992930497,0.9594503376,0.6449154075,0.7124394691,0.7982793669,0.7312868075,0.3950756555,0.9218694442,0.7945773522,0.0868825302,0.685582282
0.4850262078,0.0991145056,0.7194747939,0.4014124866,0.8588153478,0.8026455822,0.4344330337,0.4222651687,0.2804005812,0.9511427539,0.8082897351
0.4234326598,0.6190829398,0.4517947282,0.3418240994,0.2130191796,0.5768458126,0.1432871204,0.5105342595,0.898534589,0.5425801701,0.4699845971
0.5434499965,0.2550196396,0.268263964,0.2747368044,0.6500952952,0.1901334086,0.0693141567,0.7369778254,0.8757156907,0.5543403644,0.8360923314
0.5951904845,0.9557528514,0.6949076792,0.3978360668,0.3901858851,0.117172848,0.6782366484,0.3413286395,0.9254625831,0.1016693083,0.9604115793
0.3772573113,0.4434934077,0.1734307595,0.9541031239,0.5867805281,0.683965019,0.8526377128,0.1293606986,0.153949616,0.3960877098,0.3843803382
0.42221358,0.6708245142,0.0344756334,0.6123469886,0.7401386709,0.7714534593,0.4880626793,0.2944790353,0.6075457907,0.0832531638,0.2502318867
0.30245347,0.4810892311,0.6404177723,0.4196263184,0.1593258795,0.9817464119,0.3450889015,0.2609951878,0.9421579912,0.7223462132,0.7044885959
0.1155887507,0.676449337,0.291269124,0.7995537696,0.5290870504,0.4206298226,0.9535033857,0.9251747602,0.8050101609,0.3757169661,0.5959992744
0.8394857948,0.9880639547,0.3361379453,0.6109392541,0.4761266345,0.6306169806,0.2184850448,0.5593797984,0.8808488678,0.5209385147,0.0404690295
0.5212666402,0.9405648331,0.199794909,0.503013052,0.285653735,0.4607900972,0.4451710433,0.0079999482,0.1652786932,0.5607597944,0.6844492853
0.4565478172,0.3603135641,0.2135363356,0.8771776403,0.3138169502,0.1387110958,0.6821878012,0.6895339163,0.7347103702,0.521673596,0.6775978711
0.0708483155,0.1326128501,0.1537245056,0.7014652966,0.3510978948,0.7131043044,0.5823141644,0.87203641,0.7535733338,0.1035808045,0.8126012431
0.9533682433,0.6065938566,0.0982549782,0.4141583405,0.0517648999,0.1062549264,0.5794370337,0.6125246943,0.7907042122,0.035984851,0.9728382588
0.0042405478,0.9131624913,0.286655209,0.142951644,0.595350293,0.9761891253,0.8776620142,0.117023889,0.6537869964,0.9485103302,0.2496367395
0.8075115024,0.6499756267,0.6007346343,0.5206158068,0.2322897911,0.4727710444,0.2741891406,0.3358705956,0.285372288,0.2275573839,0.9424644522
0.3836272662,0.6417157245,0.9942293521,0.489882193,0.2211527582,0.6067540469,0.2805864052,0.2571376096,0.5795923057,0.284826953,0.1703001009
0.8662475147,0.427778597,0.7656503939,0.8424366401,0.3054406117,0.8826742833,0.4962236364,0.2539509418,0.1323110228,0.3037351388,0.9039265686
0.7330456572,0.8243509457,0.1362163597,0.205816702,0.0985400868,0.4720869553,0.49118899,0.3260974707,0.4145514076,0.8748162561,0.9678131957
0.4087807597,0.3646984491,0.1889659539,0.0155348065,0.6452848543,0.4461035635,0.5951271122,0.9301118078,0.6164036649,0.461374627,0.3578904048
0.3820540588,0.303811267,0.6633310164,0.2647283422,0.8000349039,0.9172819583,0.397039365,0.1037700428,0.8212085268,0.1300850227,0.9281209889
0.9574248865,0.3359017246,0.0266610757,0.4295118419,0.8270907146,0.3527585464,0.8440632494,0.7019069707,0.320571742,0.2528440095,0.0666054203
0.5095376964,0.2683788161,0.7118902747,0.9556412599,0.8635059288,0.6420020824,0.5720449248,0.3248805557,0.9998924877,0.9540989841,0.6286918232
0.6632235041,0.2188273263,0.4287267271,0.5805054628,0.6158666918,0.5324967699,0.4017139897,0.7459517145,0.4606177588,0.3591388767,0.0818534391
0.4872788345,0.7886507185,0.9089441537,0.8400373813,0.6327139684,0.6108511244,0.1606091233,0.8855579779,0.6774565447,0.6701468197,0.153936794
0.3893468198,0.62578808,0.0174427228,0.0313489023,0.1978330049,0.342323279,0.0312413899,0.151931989,0.9710151022,0.6944648945,0.3707593158
0.3997418294,0.2749703573,0.9866260076,0.9322385993,0.676684347,0.7325777221,0.3928563586,0.0358232236,0.8144311612,0.880135193,0.8244739426
0.7233753148,0.7201725743,0.457187911,0.3342264392,0.880781698,0.342745889,0.0116829844,0.5509285177,0.496682683,0.4010298043,0.1767165978
0.5141254063,0.4323787065,0.3745496031,0.8564486853,0.4636200969,0.5264815921,0.8274637875,0.1580849914,0.8972409079,0.2272056169,0.4330553487
0.8838669155,0.1594442162,0.1097396957,0.6164446375,0.5523005747,0.1455629198,0.4308757987,0.4324357682,0.9700368624,0.1542511135,0.1526083425
0.4272247734,0.4884775532,0.0333900405,0.7699706624,0.5001605377,0.5843185587,0.2666533454,0.9011903419,0.7610351564,0.7807787517,0.3335690484
0.1355847595,0.637227437,0.7971891453,0.6620663521,0.4646912245,0.9552741367,0.55930726,0.6918968414,0.3883294854,0.4431741759,0.851341058
0.4980691816,0.0596188135,0.4036416328,0.6436321014,0.4904946126,0.8360774009,0.6136689638,0.6447457261,0.9886857439,0.0408937372,0.1332232794
0.0220757844,0.8108643997,0.633383817,0.6063943431,0.0775177451,0.534574159,0.3674295,0.8582964973,0.8681432079,0.5030142595,0.4955239343
0.6653323532,0.1650806116,0.9602151592,0.6206064904,0.724387872,0.6521120006,0.0089359758,0.167562048,0.5034530587,0.5070051574,0.2271808614
0.9070946919,0.1506372588,0.717675474,0.7431720928,0.7643062226,0.3624212006,0.7318578367,0.8051999598,0.49564448,0.7539336216,0.6160643594
0.1290282975,0.3603279646,0.693582105,0.6636024565,0.7277574646,0.5518786022,0.5317456643,0.2307717246,0.0474025365,0.197078018,0.3958523362
0.0076176957,0.8176845084,0.1202402082,0.6597296968,0.8266204842,0.2878022562,0.1631827555,0.3336256421,0.514983118,0.0702774473,0.4842629009
0.2326585921,0.8134495406,0.2485691239,0.5950797927,0.5453073774,0.0537690837,0.0907242731,0.2992409989,0.6698334436,0.2197525706,0.659568964
0.3634155486,0.8833550271,0.3873264287,0.9152941508,0.4151006918,0.6180981533,0.9626966873,0.6121787098,0.0139504899,0.9703143835,0.4298632182
0.1341906982,0.6300440803,0.2564837025,0.4219929548,0.7932268358,0.5901093446,0.9369760728,0.8635042836,0.0743722459,0.1696346649,0.6769538242
0.3229413698,0.764714458,0.2222612016,0.3767104535,0.8554387311,0.521502201,0.0465438971,0.0751913018,0.181071165,0.4099594457,0.9585463288
0.5683975937,0.3252535965,0.3736470207,0.1864957474,0.2879502843,0.9858257305,0.2004462373,0.2582646678,0.4156889487,0.3346369355,0.8883087481
0.6721726516,0.7566298903,0.6815355839,0.2622819962,0.6936059631,0.5450398675,0.3366542421,0.8632406285,0.2219936918,0.659595612,0.6279550865
0.4442548938,0.036306066,0.4833938177,0.9657570948,0.0828499631,0.5585851194,0.1468282598,0.4928094093,0.5171314483,0.7152258535,0.8180630058
0.8907784694,0.9017216009,0.1060132901,0.8766041999,0.1021678383,0.3642779579,0.292293149,0.4368047742,0.2525867061,0.9644658007,0.1934346645
0.9341222905,0.2267477969,0.8870406281,0.479162158,0.5634020395,0.7502812566,0.7011558502,0.2229976514,0.3782363432,0.145410744,0.2593037174
0.8616301608,0.1111678388,0.342153681,0.4202152803,0.2579960986,0.8349630903,0.9373467285,0.9732219521,0.6530260961,0.8281251979,0.8749435535
0.7590393866,0.7047293982,0.9771113917,0.1233173446,0.9970225473,0.4139161659,0.3759040511,0.961488348,0.6073508309,0.3100263416,0.1882361448
0.494391459,0.7891884996,0.7516381843,0.2446727157,0.4903443498,0.9746358362,0.6229090588,0.6357550938,0.2339395536,0.4845392196,0.7469229326
0.5760932346,0.9047544999,0.0049190312,0.4110563248,0.8421012284,0.9781409837,0.0640824214,0.6702264268,0.8530845372,0.823121808,0.374955825
0.8301959289,0.9464391526,0.3719783723,0.2441120953,0.3223432037,0.3334667203,0.8514629262,0.6323695453,0.5217028651,0.3458543853,0.4215580453
0.2733410499,0.590527101,0.9119023951,0.2479768861,0.2134361598,0.5476574893,0.4819164397,0.6979753794,0.2945804219,0.0580096748,0.6027298793
0.2994994535,0.4690659996,0.4448311077,0.2776404372,0.533148421,0.1150575345,0.1307249744,0.356270229,0.4900133596,0.9609209034,0.302709382
0.8619917319,0.2050329987,0.6250525857,0.1954584522,0.0564959249,0.2574221315,0.7171613178,0.4023503102,0.6789801768,0.9905023677,0.9928774112
0.5908825719,0.2384792538,0.206313571,0.1385400612,0.7203956936,0.9042889504,0.4331204835,0.7784053683,0.5070188297,0.732619937,0.2474713684
0.9518499379,0.0102603743,0.7806197894,0.0669074724,0.1409853487,0.1368900188,0.5569208325,0.1019062521,0.4395994009,0.4189125644,0.3069392513
0.0646519866,0.6143710171,0.3634351762,0.3220741181,0.3315323349,0.7657854869,0.0010542949,0.3220347026,0.7586628981,0.5919368672,0.5605139565
0.9649764695,0.7304769284,0.28090965,0.8692654199,0.1635974119,0.0593150188,0.3762842501,0.896217349,0.3067863872,0.328134188,0.9064777233
0.0874061766,0.3950416604,0.047463072,0.2242961954,0.9519624929,0.1493693246,0.6638955963,0.3708750578,0.4563085758,0.7285475833,0.9852460749
0.819743752,0.0506217014,0.3167784098,0.5855292389,0.0516759967,0.6388131124,0.3441921375,0.643612864,0.1993270689,0.309168607,0.3740897924
0.4802367189,0.1784340269,0.5376872048,0.5395517377,0.554718277,0.4339045538,0.8463381249,0.8828524649,0.3403822775,0.933744302,0.2778941258
0.3878453495,0.1580404975,0.2298566187,0.5372146741,0.8219360942,0.6007316764,0.9935232499,0.5504836775,0.5859777513,0.8132670023,0.6011053789
0.9027561611,0.3987962413,0.6527813757,0.5415692735,0.7429883787,0.2963942396,0.7408963423,0.0521569857,0.6704840325,0.2211330617,0.2305910131
0.2081712373,0.7606847994,0.78530929,0.642075791,0.6070229248,0.6681617554,0.9824580685,0.5407672268,0.9460558812,0.3703034185,0.6988077243
0.1759124999,0.9075180925,0.5207438185,0.7766441768,0.9010413429,0.071227496,0.3626219281,0.7143083452,0.6723328754,0.2653780896,0.1131045865
0.3251142511,0.8069473631,0.8560929657,0.6215084912,0.5478437059,0.9082499514,0.2919925237,0.7689767675,0.1388409645,0.500163761,0.529661567
0.924150255,0.142239552,0.1366844918,0.5923120105,0.124697621,0.6774517186,0.5383678917,0.4950010395,0.3762594434,0.7142803916,0.402519132
0.8970032618,0.4909245684,0.3035604749,0.9682307583,0.8535464969,0.0178688201,0.6405636338,0.1189245866,0.1309734071,0.9656778849,0.9258719496
0.9870663728,0.5871863761,0.4737156555,0.8953163242,0.8791788998,0.2426924231,0.0341572892,0.3793426608,0.7723539905,0.9583075442,0.5215822132
0.9090384822,0.5506195547,0.6462798342,0.5864902013,0.0889874464,0.1412808737,0.9627496446,0.803267838,0.5438000057,0.8597529065,0.2941924068
0.847360481,0.8279836648,0.1477389038,0.8652293012,0.4685472986,0.2666634903,0.9962027082,0.4342251839,0.19253544,0.983269081,0.02141156
0.6662510959,0.8785854056,0.9005904603,0.908943519,0.9127426948,0.2799331211,0.6812975095,0.8710502391,0.8015153343,0.5903359922,0.4216697938
0.4477951685,0.1768261935,0.5106572402,0.5890760422,0.1395758381,0.3139250781,0.1328760483,0.9993287446,0.608117485,0.9802365294,0.8273124099
0.7558563887,0.8454658305,0.2958597085,0.022519879,0.8416685392,0.7300848924,0.2150553195,0.8249376202,0.7514964528,0.8813064154,0.7035230258
0.6520869131,0.7902499344,0.6162657207,0.9320200342,0.4715474444,0.4873159598,0.7335353689,0.0618834365,0.9089857535,0.1813305374,0.23870963
0.4196429937,0.7704065801,0.3782854681,0.7335680723,0.9032826284,0.3776142127,0.3416855573,0.8835191578,0.2049266226,0.0975419465,0.7289849883
0.5007863315,0.1200618255,0.5706535275,0.2308712238,0.335117145,0.3955911482,0.9823676767,0.2164235604,0.099114174,0.6344545898,0.0066734953
0.7153798952,0.5664746244,0.4782209396,0.2026958549,0.3000099934,0.5401043762,0.1116816089,0.4813405308,0.7788140061,0.5313246027,0.2517471109
0.1570994742,0.264892675,0.1550297393,0.5347136869,0.6065782327,0.038548897,0.7396403099,0.7041201792,0.7675338858,0.2404266414,0.8241820047
0.3381874133,0.4712978653,0.1592991501,0.7337785615,0.4536655424,0.3757227105,0.832892736,0.0881201322,0.3823962058,0.5482726311,0.6545947567
0.8606171454,0.7509684861,0.95460475,0.4007215216,0.862650095,0.4359452813,0.1795355277,0.3939746981,0.6876923922,0.3366350019,0.6588673731
0.8427221319,0.8713486893,0.2654456059,0.8812710289,0.6109889993,0.969565785,0.6488049147,0.8514156407,0.7937477902,0.9869923284,0.3227135059
0.9530469403,0.7207708899,0.7763790484,0.3287696508,0.5536636258,0.864499181,0.711165857,0.101936257,0.5190939377,0.5717830025,0.8529047435
0.4736986882,0.9725045245,0.7155548385,0.9096439695,0.1520400522,0.1095295367,0.5973363617,0.4886750546,0.7683969103,0.4400584935,0.3600237439
0.0338425161,0.3213295229,0.9710127432,0.0034083016,0.9701344375,0.8224283839,0.7971560918,0.957126766,0.1451418898,0.750203032,0.6778976563
0.9215209386,0.0789726828,0.2315612822,0.7860201197,0.7901385399,0.3334975396,0.3051140574,0.3619215428,0.1864022831,0.7788127456,0.3344260673
0.9019571217,0.6884567151,0.4864661195,0.0114866588,0.2857930772,0.9751411742,0.7798835691,0.7258515707,0.3351649181,0.8137260852,0.0471810936
0.3061776613,0.8171343869,0.0173155316,0.1286060452,0.6142904786,0.9744422976,0.2737479354,0.3644935107,0.6523399539,0.1952688741,0.443466194
0.8839012366,0.9812889937,0.2336047338,0.2173987762,0.2864030511,0.5955262766,0.4038010594,0.0652157972,0.9299523439,0.305758181,0.7536725122
0.4164184639,0.3172448399,0.0394655894,0.3915596381,0.097128409,0.7653171606,0.7267245566,0.9108544947,0.8124982542,0.0329022179,0.7279888815
0.8298137859,0.1615082636,0.3422793606,0.8042560839,0.435256199,0.7067728713,0.4565960378,0.630525073,0.1502390653,0.3404972744,0.6118140668
0.3838437996,0.5578960506,0.8982171179,0.9793700762,0.96169711,0.963432915,0.9093224206,0.2674552915,0.7171054278,0.3257408845,0.5847001313
0.7565710172,0.7173005226,0.6818285407,0.5218881778,0.4440250793,0.5926830354,0.3343864325,0.4769272977,0.3206719169,0.1642002184,0.6384355612
0.6629512776,0.9684563023,0.0736917602,0.3697241494,0.4250523406,0.7042168332,0.5199632146,0.765549615,0.3160309,0.9038070142,0.3234456661
0.2142480179,0.8831770909,0.2851427761,0.1776809334,0.7924995115,0.5525980676,0.8947863611,0.118240396,0.1372981993,0.6513573783,0.8355409186
0.8191267401,0.1732455567,0.2795659984,0.4118097755,0.5076319892,0.756493296,0.7324816925,0.6718322076,0.3949288572,0.3954329705,0.6402885104
0.4686206174,0.7651571198,0.065340851,0.1728374506,0.2851203345,0.830890466,0.4888683506,0.1889273492,0.1543361321,0.7031163685,0.0721044401
0.4394789087,0.8807973019,0.8646039516,0.9920769762,0.775583663,0.9828443476,0.1293751756,0.4269410418,0.8183852662,0.9485019157,0.6001865985
0.0979512646,0.3603116912,0.1078185877,0.8544445606,0.0927933841,0.7796507953,0.2493734178,0.4882263546,0.4199393056,0.7179940352,0.2533834744
0.4852801566,0.8908314859,0.5385038089,0.3161706231,0.3796998365,0.7274311581,0.4705067552,0.0828162055,0.7995355981,0.9099856638,0.9636135073
0.6641395497,0.9020626405,0.7391971708,0.6469838973,0.0314378161,0.1661382127,0.465369164,0.9799397322,0.7663248111,0.5633204286,0.3402514234
0.8741433988,0.4177649897,0.4330448075,0.6537941941,0.6671384075,0.9212711621,0.0737335002,0.3851324432,0.1746546365,0.5590136568,0.275963929
0.7131584459,0.8751842799,0.655663766,0.440589604,0.3456910355,0.7384799714,0.2401252026,0.2556766993,0.7020934788,0.9042647523,0.1577393399
0.4412906496,0.5512486501,0.1891771564,0.6074288622,0.0166178141,0.1691168887,0.3737536734,0.5799382427,0.5093683121,0.2478970722,0.9977032323
0.9424131201,0.9016912668,0.6648416403,0.8636842822,0.975424767,0.0499740834,0.0383389192,0.5344384238,0.3259380125,0.7514973651,0.4096227041
0.9816017784,0.192086969,0.7553137396,0.7200817498,0.4322121716,0.010990439,0.4221752291,0.3364769244,0.1687297793,0.8634658786,0.8877255744
0.3579069357,0.4708947414,0.9043433885,0.5270238244,0.8446484148,0.4842816312,0.0363921365,0.0925454875,0.481984864,0.9788052565,0.9942367543
0.1468265043,0.8424895392,0.9696615213,0.1968005877,0.8808284584,0.5040999451,0.5227386001,0.6323258234,0.9137226492,0.504340379,0.8244127925
0.6690363889,0.2244221289,0.2566249645,0.6800268283,0.6465973579,0.5931018889,0.8487566076,0.510063237,0.4808274633,0.2066635434,0.9809579784
0.3851708518,0.7336873678,0.8256063932,0.869452483,0.7700795042,0.9181518806,0.351437347,0.7488847612,0.9123886349,0.4982638513,0.5913743004
0.8820501561,0.695064439,0.4722027588,0.3861501017,0.2178030396,0.1045285822,0.2998727509,0.7221434186,0.9289413746,0.9689091402,0.9465655475
0.1855663392,0.6489359685,0.5931629059,0.7786682281,0.4976925761,0.1032261429,0.2594956914,0.7043561195,0.0841841213,0.6446665432,0.4380434873
0.9097905145,0.5141190267,0.2081229915,0.8279423956,0.8655563737,0.9570077527,0.7403310305,0.3638202255,0.5483820532,0.622381187,0.0588846644
0.0205848119,0.0085312887,0.276687704,0.1251133941,0.3084040396,0.9988311226,0.0540547692,0.2773131798,0.9453966706,0.2396211084,0.9262491483
0.5385595765,0.0182893369,0.4239417245,0.6417857194,0.2777850283,0.128297844,0.7259698408,0.922451572,0.5663413312,0.6357603553,0.4365705987
0.7744643232,0.4637027509,0.3021269725,0.7314720759,0.2040337818,0.6659471979,0.2798541295,0.8264149688,0.7248318628,0.3004389415,0.8349462575
0.0015195669,0.425552336,0.1433502971,0.00035069,0.4796071053,0.4206634774,0.9457473606,0.7192282137,0.3469126257,0.4843069371,0.7375175506
0.7708543506,0.1260926565,0.0153025794,0.8991521946,0.8520624973,0.9377541514,0.4654935263,0.4878228526,0.3743247502,0.2399578495,0.9515256039
0.6764517226,0.9714299254,0.1555593857,0.342398921,0.2512840549,0.9819743545,0.0672307839,0.5517229969,0.816920612,0.0687503507,0.9772753329
0.9602709091,0.0691010407,0.4568824382,0.3809343865,0.0148484013,0.1761106518,0.7278470127,0.4991553384,0.9136282029,0.4987013633,0.6252479949
0.9289307822,0.397853558,0.4773104922,0.8666849337,0.8633470843,0.9651333452,0.2410096838,0.1033049338,0.9166589491,0.9174614064,0.0747348596
0.0722183348,0.2598603275,0.3260189146,0.0541926892,0.3270911113,0.8777419114,0.8711133013,0.3958414625,0.8550172444,0.8313842104,0.4649425033
0.3118996825,0.2123185974,0.479790905,0.4880103348,0.9401656101,0.9789462434,0.4016385376,0.4388669734,0.6041942388,0.3305693199,0.8367205313
0.081504731,0.1972542536,0.7000676161,0.0466380762,0.4382639374,0.8033725498,0.9632970253,0.3557253438,0.8781074095,0.0355153601,0.6155856717
0.2041263245,0.0897080493,0.9426767831,0.081868236,0.9608213506,0.3385182456,0.9368854808,0.7922055614,0.8034607493,0.2487851633,0.0045241588
0.2832516544,0.7367954981,0.9446897688,0.2621978978,0.1384340357,0.3835567422,0.8663921366,0.4690033556,0.2202772736,0.947896868,0.6662576091
0.9203448896,0.9945349442,0.1045215465,0.7237174399,0.95783197,0.4602468908,0.6018248494,0.99334733,0.0758325625,0.8059511739,0.0830553798
0.0185093456,0.8878194103,0.0438767304,0.3570275917,0.8247048911,0.8360822918,0.160488341,0.0734900543,0.8406064506,0.4437399954,0.8102855529
0.7852962194,0.7059378931,0.9487195886,0.1688529616,0.5723300301,0.4177229446,0.3891302356,0.5202268981,0.0839805538,0.3094751253,0.5147618423
0.1885021008,0.0331925652,0.4725938123,0.6487489915,0.635017415,0.4659411428,0.7245815541,0.4409685889,0.5489965226,0.7430908997,0.3287879992
0.5928732529,0.1001184913,0.1534928903,0.4289555452,0.2606068323,0.2269829451,0.2695619958,0.7043468277,0.037268498,0.0548582156,0.4102847213
0.9859880866,0.2237111772,0.9826147514,0.4037110312,0.6128414129,0.5028416496,0.4876915854,0.9223165386,0.0176034919,0.6761936862,0.9555091038
0.4901973046,0.3249426777,0.5905265189,0.9561384474,0.0495242318,0.0314951083,0.5051349699,0.7926151315,0.3602831075,0.0980082229,0.8927336233
0.5137759983,0.5269637681,0.1533404556,0.7407589434,0.7965257643,0.8576872838,0.7780274414,0.8513839799,0.2679720051,0.7640155279,0.0750951571
0.2505867565,0.1677265596,0.6879365705,0.7534284061,0.655418145,0.6102531091,0.771031898,0.3316118312,0.565762213,0.2612292026,0.656554509
0.1562887323,0.21736765,0.7060787408,0.1877838406,0.72250262,0.4986938722,0.5480669481,0.8205108433,0.3914274955,0.0618429463,0.3474746114
0.5447679516,0.8026018897,0.1440003756,0.4024552354,0.5806293311,0.9953843555,0.6704272404,0.3446448594,0.0704795131,0.9210139969,0.512371419
0.7584160836,0.674442403,0.167789564,0.3686691928,0.445474301,0.4994013952,0.9344314057,0.7067035041,0.1559559042,0.090720138,0.9240711541
0.8620346449,0.2785039786,0.6465737745,0.3607285172,0.8265709272,0.4670846178,0.7521560132,0.8884138735,0.8145592292,0.2969239648,0.6910157637
0.9585596053,0.6993792001,0.2716450947,0.9539439608,0.3698064405,0.6162899542,0.024423474,0.2908204375,0.1286613732,0.7828395576,0.9652628405
0.2964509372,0.1515087504,0.4107371415,0.7958523324,0.0859401566,0.1174406456,0.9518082365,0.1766602946,0.0415118001,0.8138428815,0.4551642737
0.6880855747,0.1745713991,0.2817352009,0.1551701925,0.9267274123,0.1701490744,0.9697294217,0.223651377,0.8611648381,0.928289027,0.9230305771
0.1328099333,0.8822329883,0.2928370177,0.7490998874,0.9066564622,0.5836574552,0.8777612611,0.6894960203,0.5489202957,0.1742121982,0.8410047707
0.9596574372,0.9700645311,0.9269449273,0.0770980832,0.9218727676,0.1036052224,0.1186098834,0.7357156496,0.5587694962,0.806695458,0.9102870487
0.8405046971,0.9618656505,0.8370144609,0.0106537715,0.9315950722,0.060665838,0.87181861,0.8598840996,0.9836964151,0.0046285433,0.7421170878
0.2765334328,0.7537284307,0.6487735501,0.8601908879,0.6314896918,0.3382695704,0.4091111836,0.8057018905,0.1792743416,0.3687686208,0.7757664216
0.1062192689,0.445866704,0.6976391892,0.2098244913,0.5644765873,0.4333548388,0.7685939875,0.3711720454,0.3436418874,0.6090986845,0.3330376958
0.1806563484,0.6197524564,0.2646327685,0.2413221863,0.4915710664,0.124516868,0.2250186014,0.4961996097,0.8666339559,0.5015520342,0.2499280404
0.5154075059,0.3617429221,0.8814177327,0.8536770768,0.7708541057,0.6871196232,0.0329514183,0.1396227269,0.4628860448,0.1391706872,0.5854894309
0.160525234,0.3489951789,0.1499660187,0.5938800732,0.1175891664,0.5211380641,0.9375219606,0.7266878514,0.8541757604,0.1181783094,0.3464403078
